time, timestamp, robot_q__0, robot_q__1, robot_q__2, robot_q__3, robot_q__4, robot_q__5, robot_q__6, ee_pos__0, ee_pos__1, ee_pos__2, goal_pos__0, goal_pos__1, goal_pos__2, collision_state__0, collision_state__1, collision_state__2, collision_state__3, collision_state__4, collision_distance__0, collision_distance__1, collision_distance__2, collision_distance__3, collision_distance__4, collision_closest_point_in_world__0, collision_closest_point_in_world__1, collision_closest_point_in_world__2, collision_closest_distance, constraint_flag, 
0.55, 2025-03-09__19-52-45.777670, -0.0103335, -0.446944, 0.039563, -2.36499, 0.00228671, 1.84535, 0.810306, 0.384183, 0.00792484, 0.17612, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437637, 0.341943, 0.340909, 0.408872, 0.344537, 0.0535456, 0.062272, 0.347881, 0.340909, 0
0.56, 2025-03-09__19-52-45.787672, -0.01033, -0.446949, 0.0395678, -2.36498, 0.0022869, 1.84536, 0.810298, 0.384187, 0.00792566, 0.176119, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437644, 0.341948, 0.340913, 0.408873, 0.344538, 0.0535453, 0.0622722, 0.347882, 0.340913, 0
0.57, 2025-03-09__19-52-45.797666, -0.0103296, -0.446942, 0.039577, -2.36498, 0.00228836, 1.84536, 0.810306, 0.384192, 0.00792816, 0.176125, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437643, 0.341948, 0.340913, 0.408873, 0.344538, 0.0535454, 0.0622722, 0.347881, 0.340913, 0
0.58, 2025-03-09__19-52-45.807668, -0.0103249, -0.446944, 0.0395694, -2.36498, 0.0022859, 1.84536, 0.8103, 0.384191, 0.0079293, 0.176124, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437643, 0.341948, 0.340913, 0.408873, 0.344538, 0.053545, 0.0622725, 0.347881, 0.340913, 0
0.59, 2025-03-09__19-52-45.817666, -0.010337, -0.446947, 0.0395649, -2.36498, 0.00228795, 1.84536, 0.810306, 0.384192, 0.00792809, 0.176125, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437644, 0.341948, 0.340914, 0.408873, 0.344538, 0.0535458, 0.0622718, 0.347882, 0.340914, 0
0.6, 2025-03-09__19-52-45.827665, -0.0103455, -0.446941, 0.0395667, -2.36498, 0.00228841, 1.84536, 0.810299, 0.384187, 0.00791922, 0.17612, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437643, 0.341948, 0.340913, 0.408873, 0.344538, 0.0535464, 0.0622714, 0.347881, 0.340913, 0
0.61, 2025-03-09__19-52-45.837673, -0.0103465, -0.446947, 0.0395688, -2.36498, 0.00228676, 1.84536, 0.810304, 0.384192, 0.00792179, 0.176126, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437644, 0.341948, 0.340914, 0.408873, 0.344538, 0.0535463, 0.0622713, 0.347882, 0.340914, 0
0.62, 2025-03-09__19-52-45.847669, -0.0103354, -0.446952, 0.0395702, -2.36498, 0.00228884, 1.84536, 0.810299, 0.384193, 0.00792722, 0.176128, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437645, 0.341948, 0.340913, 0.408873, 0.344538, 0.0535456, 0.0622719, 0.347882, 0.340913, 0
0.63, 2025-03-09__19-52-45.857673, -0.0103357, -0.446958, 0.0395748, -2.36498, 0.00229075, 1.84536, 0.810299, 0.384188, 0.00792728, 0.176122, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437646, 0.341948, 0.340913, 0.408873, 0.344538, 0.0535455, 0.0622719, 0.347882, 0.340913, 0
0.64, 2025-03-09__19-52-45.867666, -0.0103383, -0.446953, 0.0395723, -2.36498, 0.00228517, 1.84536, 0.8103, 0.384187, 0.0079273, 0.176122, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437645, 0.341948, 0.340913, 0.408873, 0.344538, 0.0535457, 0.0622718, 0.347882, 0.340913, 0
0.65, 2025-03-09__19-52-45.877672, -0.0103413, -0.44695, 0.0395698, -2.36499, 0.0022904, 1.84536, 0.810302, 0.384193, 0.00792613, 0.176127, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.43764, 0.341945, 0.34091, 0.408872, 0.344538, 0.053546, 0.0622716, 0.347882, 0.34091, 0
0.66, 2025-03-09__19-52-45.887672, -0.0103431, -0.446952, 0.0395705, -2.36499, 0.00228591, 1.84536, 0.810294, 0.384193, 0.00792415, 0.176128, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.43764, 0.341945, 0.34091, 0.408872, 0.344538, 0.0535461, 0.0622715, 0.347882, 0.34091, 0
0.67, 2025-03-09__19-52-45.897674, -0.0103409, -0.446951, 0.0395783, -2.36499, 0.00228876, 1.84536, 0.8103, 0.384188, 0.00792714, 0.176123, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.43764, 0.341945, 0.34091, 0.408872, 0.344538, 0.0535459, 0.0622716, 0.347882, 0.34091, 0
0.68, 2025-03-09__19-52-45.907668, -0.0103364, -0.446947, 0.0395758, -2.36499, 0.00228578, 1.84536, 0.810305, 0.384192, 0.00792671, 0.176125, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437639, 0.341945, 0.34091, 0.408872, 0.344538, 0.0535457, 0.0622719, 0.347882, 0.34091, 0
0.69, 2025-03-09__19-52-45.917653, -0.0103406, -0.446947, 0.0395811, -2.36498, 0.00229017, 1.84536, 0.810299, 0.384187, 0.00792879, 0.176122, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437644, 0.341948, 0.340913, 0.408873, 0.344538, 0.053546, 0.0622716, 0.347882, 0.340913, 0
0.7, 2025-03-09__19-52-45.927665, -0.0103466, -0.44695, 0.0395706, -2.36498, 0.00228568, 1.84536, 0.810303, 0.384193, 0.0079232, 0.176127, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437644, 0.341948, 0.340913, 0.408873, 0.344538, 0.0535463, 0.0622713, 0.347882, 0.340913, 0
0.71, 2025-03-09__19-52-45.937666, -0.0103432, -0.446953, 0.0395733, -2.36499, 0.0022884, 1.84536, 0.810299, 0.384193, 0.0079239, 0.176127, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.43764, 0.341945, 0.34091, 0.408872, 0.344538, 0.053546, 0.0622715, 0.347882, 0.34091, 0
0.72, 2025-03-09__19-52-45.947669, -0.0103388, -0.446955, 0.0395783, -2.36498, 0.00228635, 1.84536, 0.810299, 0.384194, 0.00792722, 0.176129, 0.383911, 0.00822835, 0.175566, 0, 0, 0, 0, 0, 0.437645, 0.341948, 0.340913, 0.408873, 0.344538, 0.0535457, 0.0622717, 0.347882, 0.340913, 0
